name,url,category
S-Lang,https://www.jedsoft.org/slang/,Programming Language
S2,https://www.livejournal.com/,Programming Language
S3,http://www.columbia.edu/kermit/archive,Programming Language
SA-C,https://www.cs.colostate.edu/cameron/SACoverview.html,Programming Language
SAS,https://www.sas.com,Programming Language
Sather,https://www.gnu.org/software/sather/,Programming Language
Sawzall,https://code.google.com/archive/p/szl/,Programming Language
SBL,http://www.superbase.com,Programming Language
Scala,https://www.scala-lang.org/,Programming Language
Scheme,https://www.scheme.org/,Programming Language
Scilab,https://www.scilab.org,Programming Language
Scratch,https://scratch.mit.edu/,Programming Language
ScratchJr,http://www.scratchjr.org,Programming Language
Script.NET,http://www.protsyk.com/scriptdotnet,Programming Language
Sed,https://pubs.opengroup.org/onlinepubs/9799919799/utilities/sed.html,Programming Language
Seed7,https://seed7.sourceforge.net/,Programming Language
Self,http://www.selflanguage.org,Programming Language
SenseTalk,https://www.sensetalk.com/,Programming Language
SequenceL,http://texasmulticore.com,Programming Language
SETL,http://setl.org,Programming Language
Shell,http://www.faqs.org/docs/air/tsshell.html,Programming Language
Short Code,http://hopl.info/showlanguage.prx?exp=2707&language=SHORT%20CODE,Programming Language
SIGNAL,https://www.irisa.fr/espresso/,Programming Language
SiMPLE,http://www.simplecodeworks.com/website.html,Programming Language
SIMPOL,http://www.superbase.com,Programming Language
Simula,http://www.simula67.info,Programming Language
Simulink,https://www.mathworks.com/products/simulink.html,Programming Language
SISAL,https://sourceforge.net/projects/sisal,Programming Language
sister projects,https://wikimediafoundation.org/our-work/wikimedia-projects/,Programming Language
SKILL,http://www.cadence.com,Programming Language
SMALL,https://www.caida.org/home/staff/nevil/,Programming Language
SML,https://smlfamily.github.io/,Programming Language
Snap!,http://snap.berkeley.edu,Programming Language
SNOBOL,https://www.regressive.org/snobol4/,Programming Language
Snowball,http://snowballstem.org,Programming Language
Solidity,http://soliditylang.org,Programming Language
Source,http://docs.sourceacademy.org,Programming Language
SP/k,http://doi.acm.org/10.1145/359581.359586,Programming Language
SPARK,http://www.adacore.com/about-spark,Programming Language
Speedcode,https://doi.org/10.1147%2Frd.255.0535,Programming Language
SPITBOL,http://www.snobol4.com/spitbol360/,Programming Language
SPL,https://www.hp.com/hpinfo/abouthp/histnfacts/museum/earlyinstruments/0001/0001history.html,Programming Language
SQL,https://www.iso.org/standard/76583.html,Programming Language
Squeak,http://www.squeak.org,Programming Language
Squirrel,http://squirrel-lang.org/,Programming Language
SR,http://www2.cs.arizona.edu/sr/index.html?TWIKISID=bccd482b43e8a41e744208152eda7bde,Programming Language
Starlogo,http://www.slnova.org,Programming Language
Stata,https://www.stata.com/,Programming Language
Stateflow,http://www.mathworks.com/products/stateflow?s_cid=wiki_stateflow_2,Programming Language
Strongtalk,http://www.strongtalk.org,Programming Language
Structured Text,https://www.controldesign.com/articles/2018/should-i-limit-programming-to-ladder-logic-or-use-all-standards-within-iec-61131/,Programming Language
Subtext,http://subtextual.org/,Programming Language
SuperCollider,http://supercollider.github.io,Programming Language
Swift,https://developer.apple.com/swift/,Programming Language
Swift (Apple programming language),https://www.swift.org/,Programming Language
Swift (parallel scripting language),http://swift-lang.org,Programming Language
SYCL,https://www.khronos.org/sycl/,Programming Language
SYMPL,http://99-bottles-of-beer.net/language-sympl-1167.html,Programming Language
T-SQL (Transact-SQL),https://docs.microsoft.com/en-us/sql/t-sql/language-reference,Programming Language
TADS (Text Adventure Development System),http://www.tads.org,Programming Language
TAL,http://foldoc.org/TAL,Programming Language
tcl (aka tcl/tk ),https://www.tcl-lang.org,Programming Language
Tea,https://github.com/jorgefranconunes/tea,Programming Language
TempleOS,http://templeos.org/,Programming Language
TeX,https://tug.org/,Programming Language
TIE,http://cadence.com,Programming Language
Tom,http://tom.loria.fr,Programming Language
TPU (Text Processing Utility),https://support.hpe.com/hpsc/doc/public/display?docId=emr_na-c04623115,Programming Language
Transcript (LiveCode),http://livecode.org,Programming Language
TTCN (Tree and Tabular Combined Notation),http://itu.int/ITU-T/studygroups/com07/TTCN.html,Programming Language
TTM,https://github.com/DennisHeimbigner/ttm.git,Programming Language
Turing,https://github.com/Open-Turing-Project/OpenTuring,Programming Language
Turing-complete,https://c2.com/cgi/wiki?TuringComplete,Programming Language
TXL,https://www.txl.ca/,Programming Language
Tynker,https://www.tynker.com/,Programming Language
TypeScript,https://www.typescriptlang.org/,Programming Language
Ubercode,http://www.ubercode.com,Programming Language
Umple,https://www.umple.org/,Programming Language
Unicon,https://unicon.sourceforge.net/,Programming Language
Uniface,https://www.rocketsoftware.com/welcome-uniface,Programming Language
UnrealScript,https://www.unrealengine.com/,Programming Language
Vala,https://vala.dev,Programming Language
Vim script,https://www.vim.org/,Programming Language
Viper (Ethereum/Ether (ETH)),http://ethereum.org,Programming Language
Visual DataFlex,http://www.DataAccess.com/DataFlex,Programming Language
Visual DialogScript,http://www.dialogscript.com/,Programming Language
Visual FoxPro,http://msdn.microsoft.com/vfoxpro,Programming Language
Visual Objects,https://groups.google.com/forum/#!forum/comp.lang.clipper.visual-objects,Programming Language
Visual Prolog,https://www.visual-prolog.com/,Programming Language
WATFIV,http://www.openwatcom.org/,Programming Language
WebAssembly,https://webassembly.org/,Programming Language
Whiley,http://whiley.org,Programming Language
Wolfram Language,https://www.wolfram.com/language/,Programming Language
Wyvern,https://wyvernlang.github.io,Programming Language
X++ (X plus plus/Microsoft Dynamics AX),https://www.microsoft.com/en-us/dynamics-365,Programming Language
X10,http://x10-lang.org,Programming Language
XBL,https://arstechnica.com/information-technology/2004/06/collins-interview/2/,Programming Language
XC,http://www.xmos.com/,Programming Language
XML,https://www.w3.org/XML/,Programming Language
XMOS architecture,http://www.xmos.com/,Programming Language
Xod,http://xod.io,Programming Language
Xojo,https://xojo.com/,Programming Language
XOTcl,http://media.wu-wien.ac.at/,Programming Language
XPL,https://www.cs.toronto.edu/XPL/,Programming Language
XPL0,http://www.xpl0.org,Programming Language
XQuery,http://www.w3.org/XML/Query/,Programming Language
XSB,http://xsb.sf.net,Programming Language
XSLT,https://www.w3.org/TR/xslt-30/,Programming Language
Xtend,https://eclipse.dev/Xtext/xtend/,Programming Language
Yorick,https://github.com/LLNL/yorick,Programming Language
YQL,http://developer.yahoo.com/yql/,Programming Language
Z shell,https://www.zsh.org/,Programming Language
Zig,https://ziglang.org/,Programming Language
Zonnon,https://zonnon.org/,Programming Language
ZOPL,http://geac.com,Programming Language
Airbnb,https://www.airbnb.com/,Startup
Canva,https://www.canva.com/,Startup
Coinbase,https://www.coinbase.com/,Startup
Databricks,https://databricks.com/,Startup
DoorDash,https://www.doordash.com/,Startup
Instacart,https://www.instacart.com/,Startup
Notion,https://www.notion.so/,Startup
OpenAI,https://www.openai.com/,Startup
Robinhood,https://robinhood.com/,Startup
Snowflake,https://www.snowflake.com/,Startup
Stripe,https://stripe.com/,Startup
UiPath,https://www.uipath.com/,Startup
"""2.0:admin:install - Dotclear Documentation""",https://dotclear.org/documentation/2.0/admin/install#prerequisites,Tool
"""3D-Calc""",https://www.med-calc.com/legacysoftware/3dcalc,Tool
"""Account for Your Time""",http://www.project.net/project-time-tracking,Tool
"""Alfresco Docs - Configure databases""",https://docs.alfresco.com/content-services/7.0/config/databases/,Tool
"""Analytics & Dashboards - Real Estate & Workplace Solutions""",http://realestate.trimble.com/en-am/product/module/analytics-dashboards,Tool
"""Apps/Gedit - GNOME Wiki!""",http://projects.gnome.org/gedit/,Tool
"""Apps:mousepad:start [Xfce Docs]""",https://docs.xfce.org/apps/mousepad/start,Tool
"""Basecamp 2 Help""",https://basecamp.com/help/faq#tech-requirements,Tool
"""Bloomreach Experience Manager 14 System Requirements - Bloomreach Experience Manager - The Fast and Flexible Headless CMS""",https://documentation.bloomreach.com/14/library/about/system-requirements.html,Tool
"""Collaborative online office solutions""",https://www.admin-magazine.com/Articles/Collaborative-online-office-solutions,Tool
"""Composr Tutorial: Basic Installation""",https://compo.sr/docs/tut-install.htm,Tool
"""Configuration - Adapt your publication to suit your needs""",https://ghost.org/docs/config/,Tool
"""ContentBox Modular CMS""",https://www.ortussolutions.com/products/contentbox,Tool
"""Database configuration | Strapi 5 Documentation""",https://docs.strapi.io/cms/configurations/database,Tool
"""Database Configuration""",https://doc.nuxeo.com/nxdoc/database-configuration/,Tool
"""Database Support Strategy (Community.SupportStrategy.DatabaseSupportStrategy) - XWiki""",https://dev.xwiki.org/xwiki/bin/view/Community/SupportStrategy/DatabaseSupportStrategy,Tool
"""Database""",https://docs.openkm.com/kcenter/view/okm-6.3-com/database.html,Tool
"""Database: Getting Started - Laravel - The PHP Framework For Web Artisans""",https://laravel.com/docs/8.x/database,Tool
"""Databases - Django documentation - Django""",https://docs.djangoproject.com/en/4.0/ref/databases/,Tool
"""DNN Platform Requirements -- DNN Docs""",https://docs.dnncommunity.org/content/getting-started/setup/requirements/index.html,Tool
"""Download TWiki""",https://twiki.org/cgi-bin/view/Codev/DownloadTWiki,Tool
"""Download TYPO3""",https://get.typo3.org/,Tool
"""Download Visual Studio Code - Mac, Linux, Windows""",https://code.visualstudio.com/Download,Tool
"""Easy Projects Rating""",https://archive.today/20130205222605/http://product-management-software.venturebeat.com/l/11/EasyProjects-net,Tool
"""Eclipse CDT webpage""",http://www.eclipse.org/cdt/,Tool
"""Eclipse LinuxTools integration of OProfile""",http://wiki.eclipse.org/Linux_Tools_Project/OProfile/User_Guide,Tool
"""Edit Python code - Visual Studio (Windows)""",https://docs.microsoft.com/en-us/visualstudio/python/editing-python-code-in-visual-studio,Tool
"""Embarcadero Delphi Product Page""",https://www.embarcadero.com/products/Delphi,Tool
"""eric news 2010""",http://eric-ide.python-projects.org/eric-news-2010.html,Tool
"""eric news 2014""",http://eric-ide.python-projects.org/eric-news-2014.html,Tool
"""Exchange project data""",https://www.conceptdraw.com/solution-park/collaboration-project-exchange,Tool
"""Expense Tracking Software""",https://www.projectmanager.com/training/how-to-track-project-expenses,Tool
"""Forest: Structural Code Editing with Multiple Cursors""",https://doi.org/10.1145/3563835.3567663,Tool
"""Geeklog Documentation - Installation Instructions""",https://www.geeklog.net/docs/english/install.html#installation_requirements,Tool
"""Geeklog v2.2.2""",https://www.geeklog.net/article.php/geeklog-v2-2-2,Tool
"""Getting Started - AlchemyCMS Guides""",https://guides.alchemy-cms.com/getting_started.html#prerequisites,Tool
"""Guide for New Developers - Fedora Repository - LYRASIS Wiki""",https://wiki.lyrasis.org/display/FF/Guide+for+New+Developers#GuideforNewDevelopers-RunningintegrationtestsagainstdifferentDBs,Tool
"""Home > Downloads > CMSimple""",https://www.cmsimple.org/?Downloads___ChangeLog,Tool
"""Hosting Requirements - mojoPortal""",https://www.mojoportal.com/hosting-requirements,Tool
"""How to Create a Multi-Project Schedule""",https://www.conceptdraw.com/helpdesk/how-to-create-multi-project-schedule-win,Tool
"""How to install ProcessWire CMS""",https://processwire.com/docs/start/install/new/#requirements,Tool
"""How to Shift Dates in project""",https://www.conceptdraw.com/helpdesk/how-to-easy-shift-dates-in-project,Tool
"""Installation""",http://docs.microweber.com/guides/installation.md,Tool
"""Installing DSpace - DSpace 7.x Documentation - LYRASIS Wiki""",https://wiki.lyrasis.org/display/DSDOC7x/Installing+DSpace#InstallingDSpace-BackendRequirements,Tool
"""Installing Textpattern""",https://docs.textpattern.com/setup/installing-the-software,Tool
"""Java Headless CMS Built on Java Technology""",https://dotcms.com/product/technology/,Tool
"""Juno""",https://github.com/JunoLab,Tool
"""Leafpad""",http://lxde.org/lxde,Tool
"""LTS 2023.19 / LTS 2023-HF19""",https://doc.nuxeo.com/nxdoc/nuxeo-server-release-notes-2023-19/,Tool
"""Mac Basics: TextEdit""",http://support.apple.com/kb/ht2523,Tool
"""Magento 2.4 system requirements - Magento 2 Developer Documentation""",https://devdocs.magento.com/guides/v2.4/install-gde/system-requirements.html,Tool
"""Magnolia CMS Documentation""",https://docs.magnolia-cms.com/product-docs/administration/certified-stack/,Tool
"""Mantis Bug Tracker""",https://www.mantisbt.org/,Tool
"""Manual:Installation requirements""",https://www.mediawiki.org/wiki/Manual:Installation_requirements#Database_server,Tool
"""mojoPortal 2.9""",https://www.mojoportal.com/blog,Tool
"""Nucleus CMS: Pure Publishing""",http://nucleuscms.org/index.php?itemid=3060,Tool
"""omeka/omeka-s""",https://github.com/omeka/omeka-s,Tool
"""OpenKM cloud document management""",https://www.openkm.com/en/cloud-document-management-system.html,Tool
"""OpenKM cloud enterprise edition""",https://docs.openkm.com/kcenter/view/okm-6.4/,Tool
"""OpenKM community edition versions""",https://docs.openkm.com/kcenter/view/okm-6.3-com/changelog.html,Tool
"""OpenProject Reporting Plugin""",https://github.com/finnlabs/openproject-reporting,Tool
"""OpenWGA 7.10 - OpenWGA Concepts and Features - Platforms""",https://doc.openwga.com/doc-wga710/html/default/ff808081376f81540137742e89d114a1.int.html,Tool
"""Pelles C Download""",http://www.smorgasbordet.com/pellesc/download.htm,Tool
"""Perl - IntelliJ IDEs Plugin | Marketplace""",https://plugins.jetbrains.com/plugin/7796-perl,Tool
"""Peygir Project and Team Management System""",https://peygir.com/,Tool
"""phirecms/phirecms: Phire CMS""",https://github.com/phirecms/phirecms,Tool
"""Phprojekt - Project management software""",https://www.123-reg.co.uk/web-hosting/free-123-apps/phprojekt.shtml,Tool
"""PhpWiki""",https://sourceforge.net/projects/phpwiki/,Tool
"""PmWiki - Cookbook / SQLite PageStore class""",http://www.pmwiki.org/wiki/Cookbook/SQLite,Tool
"""PmWiki - PmWiki / FlatFileAdvantages""",http://www.pmwiki.org/wiki/PmWiki/FlatFileAdvantages,Tool
"""Practical cost management with Twproject""",https://archive.today/20130604085514/http://blog.twproject.com/2013/06/03/practical-project-cost-management-with-teamwork/,Tool
"""Prepare the Database (optional)""",https://docs.logicaldoc.com/en/installation/install-on-windows/prepare-the-database-windows,Tool
"""Prerequisite Software""",https://openacs.org/doc/individual-programs,Tool
"""Prerequisites and system requirements""",https://academy.jahia.com/documentation/system-administrator/jahia/8/installing-and-configuring-jahia/installing-configuring-and-troubleshooting-jahia/prerequisites-and-system-requirements,Tool
"""Products""",http://www.projectlibre.org/products#block-projectlibre-enterprise,Tool
"""Project Budget""",http://www.projectlibre.org/comment/1808#comment-1808,Tool
"""Project Management FAQ's""",https://www.projectmanager.com/support/faq,Tool
"""Project Management Software Features""",https://www.projectmanager.com/software,Tool
"""ProjectLibre:open source replacement of MS Project""",http://www.projectsatwork.com/content/tools/275877.cfm,Tool
"""PureBasic 6.10 LTS""",https://www.purebasic.com/news.php,Tool
"""Required configuration""",https://www.spip.net/en_article6659.html,Tool
"""Required software - EPrints Documentation""",http://wiki.eprints.org/w/Required_software,Tool
"""Requirements (Ibexa Documentation)""",https://doc.ibexa.co/en/latest/getting_started/requirements/,Tool
"""Requirements - XOOPS Install and Upgrade Guide""",https://xoops.gitbook.io/xoops-install-upgrade/installation/requirements,Tool
"""Requirements for Running Exponent CMS""",http://docs.exponentcms.org/docs/2.5.1/requirements-running-exponent-cms,Tool
"""Requirements""",https://dotcms.com/docs/latest/requirements,Tool
"""Requirements, Getting Started - Our Umbraco""",https://our.umbraco.com/documentation/Getting-Started/Setup/Requirements/,Tool
"""RubyMine 2018.3.5 is Available!""",https://blog.jetbrains.com/ruby/2019/02/rubymine-2018-3-5-is-available/,Tool
"""s9y/Serendipity""",https://github.com/s9y/Serendipity,Tool
"""Scheme In A Grid""",http://siag.nu/siag/,Tool
"""Sciforma 5.0: Project Management Software and Project Portfolio Management Software-Sciforma-Netherlands""",http://www.sciforma.com/#,Tool
"""Scoro API""",https://api.scoro.ee/api/,Tool
"""se7enxweb/ezpublish""",https://github.com/se7enxweb/ezpublish,Tool
"""Server Requirements - The Jamroom Network""",https://www.jamroom.net/the-jamroom-network/documentation/getting-started/774/server-requirements,Tool
"""Server Requirements""",https://docs.shopware.com/en/migration-en/SystemRequirements,Tool
"""Shopware Community Edition""",https://www.shopware.com/en/community/community-edition/,Tool
"""So Long Textwrangler, Hello BBEdit""",https://www.macprices.net/2017/03/06/so-long-textwrangler-hello-bbedit-the-book-mystique-extra,Tool
"""Softaculous""",https://www.softaculous.com/apps/cms/Jamroom,Tool
"""Stable Download""",https://www.silverstripe.org/download,Tool
"""Sunsetting Atom""",https://github.blog/news-insights/product-news/sunsetting-atom/,Tool
"""System 2.0 (4.1/5.5) 800K Disk Contents (9/93)""",http://support.apple.com/kb/TA30234,Tool
"""System Requirements - Known Documentation""",http://docs.withknown.com/en/latest/install/requirements/,Tool
"""System Requirements - OpenCart Documentation""",https://docs.opencart.com/en-gb/requirements/,Tool
"""System Requirements - Pimcore""",https://pimcore.com/docs/pimcore/current/Development_Documentation/Installation_and_Upgrade/System_Requirements.html,Tool
"""System requirements for PrestaShop 8""",https://devdocs.prestashop-project.org/8/basics/installation/system-requirements/,Tool
"""System requirements""",http://b2evolution.net/man/system-requirements,Tool
"""Take control over your blog!""",https://dotclear.org/,Tool
"""Technical Requirements - Joomla! Programmers Documentation""",https://manual.joomla.org/docs/next/get-started/technical-requirements,Tool
"""Technology & system requirements""",https://docs.nopcommerce.com/en/installation-and-upgrading/technology-and-system-requirements.html,Tool
"""Terms and Conditions""",https://www.spip.net/en_article129.html,Tool
"""Tested software versions""",https://documentation.opencms.org/opencms-documentation/server-installation/tested-software-versions/index.html,Tool
"""Textadept""",https://orbitalquark.github.io/textadept,Tool
"""TextWrangler""",http://www.barebones.com/products/textwrangler,Tool
"""The 7 Most Popular Online Project Management Tools""",https://www.dynamicwp.net/articles-and-tutorials/popular-online-project-management-tools/,Tool
"""The MoinMoin Wiki Engine""",https://moinmo.in,Tool
"""Track Project Plan vs. the Actuals""",https://www.conceptdraw.com/helpdesk/how-to-track-project-plan,Tool
"""Use F# on Windows""",https://fsharp.org/use/windows/,Tool
"""Using Docker - Orchard Core Documentation""",https://docs.orchardcore.net/en/latest/docs/topics/docker/#docker-compose,Tool
"""Version 25.03""",https://www.codeblocks.org/changelogs/25.03/,Tool
"""vi""",https://ex-vi.sourceforge.net/,Tool
"""WebStorm 2019.1: smart intentions for JavaScript, improvements in Angular support, updated CSS and HTML docs, and new debug console""",https://blog.jetbrains.com/webstorm/2019/03/webstorm-2019-1/,Tool
"""Welcome""",https://web2project.net/,Tool
"""Working with project cost""",https://www.conceptdraw.com/How-To-Guide/video-working-with-costs,Tool
"""Xamarin now free in Visual Studio""",https://arstechnica.com/information-technology/2016/03/xamarin-now-free-in-visual-studio/,Tool
.NET,https://docs.microsoft.com/dotnet/visual-basic/,Tool
10.1145/3563835.3567663,https://doi.org/10.1145%2F3563835.3567663,Tool
24SevenOffice,http://24sevenoffice.com,Tool
Ability Office,http://www.ability.com,Tool
ACiDDraw,http://acid.org,Tool
Acme,http://acme.cat-v.org,Tool
ActiveState,http://activestate.com/,Tool
Adobe,https://www.adobe.com/,Tool
Adobe Animate,http://adobe.com/products/animate.html,Tool
Adobe Business Catalyst,http://businesscatalyst.com,Tool
Adobe Dreamweaver,https://www.adobe.com/products/dreamweaver.html,Tool
Adobe Experience Manager,https://www.adobe.com/experience-cloud.html,Tool
Adobe Flash Builder,https://www.adobe.com/products/flash-builder-family.html,Tool
Adobe Systems,https://www.adobe.com/,Tool
AFL Ver. 3,http://rosenlaw.com/OSL3.0-explained.htm,Tool
AFNIC,https://www.afnic.fr/,Tool
AGPL,https://www.gnu.org/licenses/agpl.html,Tool
Airtable,https://airtable.com/,Tool
AIX,http://ibm.com/products/aix,Tool
Alchemy CMS,http://alchemy-cms.com,Tool
Alfresco,http://www.alfresco.com,Tool
Allegro Common Lisp,http://franz.com/products/allegro-common-lisp,Tool
AlternC,http://www.alternc.com,Tool
Altitude3.Net,http://altitude3.net,Tool
Amazon Web Services,https://aws.amazon.com/,Tool
Ametys CMS,http://www.ametys.org,Tool
AmigaOS,https://www.amigaos.net,Tool
Analytics,https://link.springer.com/10.1007/s42803-021-00033-4,Tool
Android,https://www.android.com/,Tool
Android app development,https://en.wikiversity.org/wiki/Android_programming,Tool
Android Studio,https://developer.android.com/studio,Tool
AnyChart,https://www.anychart.com,Tool
AOLserver,http://aolserver.github.io/,Tool
AonixADT,http://atego.com,Tool
Apache 2.0,https://www.apache.org/licenses/,Tool
Apache Allura,https://allura.apache.org,Tool
Apache Bloodhound,http://trac.edgewall.org,Tool
Apache Foundation,https://apache.org,Tool
Apache Jackrabbit,https://jackrabbit.apache.org/,Tool
Apache License,https://www.apache.org/licenses/,Tool
Apache License 2.0,https://www.apache.org/licenses/,Tool
Apache OFBiz,https://ofbiz.apache.org,Tool
Apache OpenOffice Calc,http://openoffice.org,Tool
Apache OpenOffice Writer,http://openoffice.org,Tool
Apache Roller,https://roller.apache.org/,Tool
Apache Sling,https://sling.apache.org,Tool
Apache Subversion,https://subversion.apache.org/,Tool
Appcelerator,https://www.appcelerator.com,Tool
AppCode,https://jetbrains.com/,Tool
Apple II,http://www.epocalc.net/php/liste_models.php?texte=apple+2+clone&look=All+fields,Tool
Apple iWork,http://www.apple.com/iwork/,Tool
Apps Marketplace Profile,https://www.google.com/enterprise/marketplace/viewListing?productListingId=3429+4388443950638085375&pli=1,Tool
Aptana Studio,http://www.aptana.com,Tool
Arachnophilia,http://arachnoid.com/arachnophilia,Tool
Arduino,https://www.arduino.cc/,Tool
arXiv,https://arxiv.org/,Tool
Asana,https://asana.com,Tool
ASCII,https://media4u.ch/ascii_art_film/matrix/,Tool
ASP.NET,https://dotnet.microsoft.com/en-us/apps/aspnet,Tool
Assembla,https://get.assembla.com/,Tool
Atari ST,http://www.atari.st/,Tool
Atom,https://atom.io,Tool
ATutor,https://atutor.github.io,Tool
auDA,http://auda.org.au,Tool
Auto-complete,http://justaddwater.dk/2006/01/26/live-search-explained/,Tool
AWS Aurora,https://aws.amazon.com/rds/aurora/,Tool
Axosoft,http://gitkraken.com,Tool
b2evolution,http://www.b2evolution.net/,Tool
Backbone.js,https://backbonejs.org/,Tool
Backdrop CMS,https://backdropcms.org,Tool
Bare Bones Software,https://www.barebones.com,Tool
Basecamp,https://37signals.com/,Tool
Basic-256,http://basic256.org,Tool
Basic4GL,https://basic4.sourceforge.net/,Tool
Bazaar,https://bazaar.canonical.com/,Tool
Berkeley DB,https://www.oracle.com/database/technologies/related/berkeleydb.html,Tool
BigGantt,https://marketplace.atlassian.com/apps/1213016/biggantt-gantt-chart-for-jira,Tool
BigPicture,https://marketplace.atlassian.com/apps/1212259/bigpicture-project-management-ppm,Tool
Blog software,https://www.eff.org/bloggers/lg/,Tool
Bloomreach Experience Manager,https://www.bloomreach.com/en,Tool
blosxom,http://blosxom.sf.net/,Tool
BLOX CMS,http://www.bloxdigital.com,Tool
Bluefish,https://bluefish.openoffice.nl,Tool
Bluehost,http://bluehost.com,Tool
BlueJ,https://bluej.org/,Tool
Bolt (CMS),https://docs.bolt.cm/4.0/getting-started/requirements,Tool
BON,https://www.bon-method.com,Tool
Borland,http://borland.com,Tool
Borland Kylix,http://www.borland.com/kylix/,Tool
Brackets,http://brackets.io/,Tool
Bricolage,http://www.bricolagecms.org/,Tool
Brief,http://www.texteditors.org/cgi-bin/wiki.pl?BriefFamily,Tool
BS2000,http://www.fujitsu.com/emeia/bs2000,Tool
BSD,https://cgit.freebsd.org/src/plain/share/misc/bsd-family-tree,Tool
BSD 3-clause,https://cgit.freebsd.org/src/plain/share/misc/bsd-family-tree,Tool
BSD license,http://www.oreilly.com/catalog/opensources/book/kirkmck.html,Tool
BSL 1.1,https://mariadb.com/bsl11/,Tool
Budget management,http://www.loscostos.info/financial-accounting/accounting-systems.html,Tool
BusyBox,https://busybox.net/,Tool
C compiler,http://www.stroustrup.com/compilers.html,Tool
C++ compiler,http://www.stroustrup.com/compilers.html,Tool
C++Builder,https://www.embarcadero.com/products/cbuilder,Tool
C1 CMS,https://cms.orckestra.com/,Tool
CA-Realizer,http://www.edm2.com/index.php/CA-Realizer,Tool
Calc,http://libreoffice.org/discover/calc,Tool
Calligra Plan,http://calligra.org/plan/,Tool
Calligra Suite,https://calligra.org,Tool
Canonical,https://www.canonical.com,Tool
CDC 6000 series,http://purl.umn.edu/104327,Tool
CEITON,https://ceiton.com,Tool
censhare,http://www.censhare.com/,Tool
CentralNic,https://teaminternet.com/,Tool
ChromeOS,https://chromeos.google,Tool
Chromium,https://chromium.org/,Tool
Chromium Embedded Framework,https://bitbucket.org/chromiumembedded/cef,Tool
Cincom,https://www.cincom.com,Tool
CIRA,https://cira.ca,Tool
citation needed,https://tools.wmflabs.org/citationhunt/en,Tool
clarification needed,http://mark-twain.classic-literature.co.uk/fenimore-coopers-literary-offences/,Tool
Clarizen,http://clarizen.com,Tool
ClArtistic,https://www.perlfoundation.org/artistic-license-20.html,Tool
Class browser,https://sourcenav.sourceforge.net/,Tool
Classic Mac OS,https://discussions.apple.com/community/mac_os/classic_mac_os,Tool
Click analytics,https://topwebsiteworth.com/,Tool
Click tracking,https://doi.org/10.1145%2F2529995.2529996,Tool
Cloud CMS,https://www.cloudcms.com/,Tool
Cloud IDE,http://eprints.whiterose.ac.uk/113733/,Tool
Cloud9 IDE,http://c9.io/,Tool
CLR,http://www.informit.com/articles/article.aspx?p=30601,Tool
CMS Made Simple,https://cmsmadesimple.org,Tool
CMSimple,https://www.cmsimple.org/en/,Tool
CNNIC,https://cnnic.cn,Tool
Cocoa,http://developer.apple.com/library/archive/documentation/Cocoa/Conceptual/CocoaFundamentals/WhatIsCocoa/WhatIsCocoa.html,Tool
Cocoa text system,https://developer.apple.com/library/mac/documentation/TextFonts/Conceptual/CocoaTextArchitecture/Introduction/Introduction.html,Tool
Cocoa Touch,https://developer.apple.com/documentation/uikit,Tool
Coda,https://coda.io/,Tool
Code completion,https://doi.org/10.1109%2FASE.2008.42,Tool
Code coverage,https://msdn.microsoft.com/en-us/library/jj159344.aspx,Tool
Code refactoring,http://c2.com/cgi/wiki?WhatIsRefactoring,Tool
Code::Blocks,https://www.codeblocks.org/,Tool
Codeanywhere,https://www.codeanywhere.com,Tool
CodeLite,https://codelite.org,Tool
Codelobster,https://codelobster.com,Tool
CodeWarrior,https://www.nxp.com/design/software/development-software/codewarrior-development-tools:CW_HOME,Tool
Collabora Online,http://collaboraonline.com,Tool
Collaborative software,https://doi.org/10.1016%2F0020-7373%2891%2990027-5,Tool
Colossal Typewriter,http://www.computerhistory.org/pdp-1/,Tool
command line interface,http://www.patersontech.com/Dos/Softalk/Softalk.html,Tool
command-line interface,http://www.patersontech.com/Dos/Softalk/Softalk.html,Tool
commercial,https://doi.org/10.1017/9781108381376.005,Tool
comparison,https://github.com/AlternC/AlternC,Tool
Component content management system (CCMS),http://www.ibmpressbooks.com/bookstore/product.asp?isbn=0132480522,Tool
Composr CMS,http://compo.sr,Tool
ConceptDraw Project,https://www.conceptdraw.com/products/project-management-software/,Tool
Concrete CMS,https://www.concretecms.com/,Tool
Concurrent CP/M,http://www.cpm.z80.de/,Tool
Concurrent CP/M-86,http://www.cpm.z80.de/,Tool
content management frameworks,https://www.wikidata.org/wiki/Q856341?uselang=en#P348,Tool
Contentful,http://contentful.com,Tool
Contentverse,http://www.contentverse.com,Tool
Copper Project,http://copperproject.com,Tool
CoreMedia Content Cloud,http://www.coremedia.com,Tool
CP/M-86,http://www.cpm.z80.de/,Tool
CPAL,https://wiki.debian.org/DFSGLicenses#Common_Public_Attribution_License,Tool
cPanel,https://www.cpanel.net,Tool
CSS,https://w3.org/TR/CSS/#css,Tool
CVS,http://cvs.nongnu.org,Tool
CygnusEd,http://www.cygnused.de/index-en.php,Tool
Cygwin,https://cygwin.com/,Tool
CZ.NIC,http://www.nic.cz/en,Tool
DADiSP,https://www.dadisp.com,Tool
Day,https://www.adobe.com/,Tool
de,https://strapi.io/,Tool
